Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,01,Alabama,842,LYMPHOMA AND NON-ACUTE LEUKEMIA WITHOUT CC/MCC,14,41391.357143,10473.142857,8134.3571429
State,01,Alabama,843,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH MC,21,71922.714286,17041.095238,11929.333333
State,01,Alabama,844,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH CC,18,30981.5,9212.4444444,6907.2777778
State,01,Alabama,846,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH MCC,33,100060.12121,26093.272727,14805.212121
State,01,Alabama,847,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC,98,55583.428571,14782.214286,8196.1326531
State,01,Alabama,853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,1095,194633.06301,36229.548858,29939.208219
State,01,Alabama,854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,244,93658.491803,15551.536885,11952.237705
State,01,Alabama,856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH MCC,116,212152.81034,39079.344828,30685.353448
State,01,Alabama,857,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH CC,111,61865.684685,15298.54955,11929.099099
State,01,Alabama,862,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITH MCC,129,69986.178295,14586.015504,11641.767442
State,01,Alabama,863,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITHOUT MCC,115,31550.913043,8643.773913,6270.173913
State,01,Alabama,864,FEVER AND INFLAMMATORY CONDITIONS,60,34415.183333,6863.65,5520.5833333
State,01,Alabama,865,VIRAL ILLNESS WITH MCC,32,46290.15625,12356.375,9942.78125
State,01,Alabama,866,VIRAL ILLNESS WITHOUT MCC,37,38658.783784,9174.1351351,4553.1351351
State,01,Alabama,867,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH MCC,22,129073.04545,20597.727273,13570.318182
State,01,Alabama,868,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH CC,20,45586.5,9821.2,7216
State,01,Alabama,870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,436,279189.58486,47034.027523,41744.649083
State,01,Alabama,871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,7200,77196.963056,14259.951806,11934.749167
State,01,Alabama,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,1288,38693.823758,8024.6055901,5924.7554348
State,01,Alabama,876,O.R. PROCEDURES WITH PRINCIPAL DIAGNOSIS OF MENTAL ILLNESS,11,107843,28385.727273,21744.636364
State,01,Alabama,880,ACUTE ADJUSTMENT REACTION AND PSYCHOSOCIAL DYSFUNCTION,112,33466.678571,7247.6160714,5548.3125
State,01,Alabama,881,DEPRESSIVE NEUROSES,38,32078.868421,8222.7894737,5344
State,01,Alabama,882,NEUROSES EXCEPT DEPRESSIVE,18,37796.222222,7073.5,5435
State,01,Alabama,883,DISORDERS OF PERSONALITY AND IMPULSE CONTROL,12,62062.583333,11794.583333,9892.6666667
State,01,Alabama,884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,381,38652.002625,12462.545932,9780.2913386
State,01,Alabama,885,PSYCHOSES,622,54148.485531,9976.4935691,7821.3649518
State,01,Alabama,894,"ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",59,15134.40678,5174.5762712,4141.1525424
State,01,Alabama,895,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",223,11677.860987,11759.147982,10609.991031
State,01,Alabama,896,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",79,45411.759494,12560.113924,10051.594937
State,01,Alabama,897,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",335,21349.18806,7288.9850746,5714.7641791
State,01,Alabama,902,WOUND DEBRIDEMENTS FOR INJURIES WITH CC,20,69422.9,14436.55,13185.4
State,01,Alabama,907,OTHER O.R. PROCEDURES FOR INJURIES WITH MCC,116,160287.5431,32126.672414,22964.715517
State,01,Alabama,908,OTHER O.R. PROCEDURES FOR INJURIES WITH CC,119,81444.252101,16912.672269,12350.991597
State,01,Alabama,909,OTHER O.R. PROCEDURES FOR INJURIES WITHOUT CC/MCC,44,64167.931818,11180.204545,7878.6136364
State,01,Alabama,914,TRAUMATIC INJURY WITHOUT MCC,28,30135.142857,7181.5357143,5435.5
State,01,Alabama,915,ALLERGIC REACTIONS WITH MCC,21,72745.714286,14181.857143,11221.714286
State,01,Alabama,916,ALLERGIC REACTIONS WITHOUT MCC,33,20886.757576,6854.969697,3582
State,01,Alabama,917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,282,57288.198582,12129.429078,9140.9361702
State,01,Alabama,918,POISONING AND TOXIC EFFECTS OF DRUGS WITHOUT MCC,116,32673.206897,7687.7155172,4563.4396552
State,01,Alabama,919,COMPLICATIONS OF TREATMENT WITH MCC,157,72801.121019,14566.44586,11929.968153
State,01,Alabama,920,COMPLICATIONS OF TREATMENT WITH CC,149,36178.073826,8618.1744966,6256.2885906
State,01,Alabama,921,COMPLICATIONS OF TREATMENT WITHOUT CC/MCC,36,26891.5,6692.3333333,4855.8333333
State,01,Alabama,922,"OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITH MCC",28,58155.535714,10937.25,9181.8214286
State,01,Alabama,923,"OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITHOUT MCC",28,21209.785714,7325.5,5640.7142857
State,01,Alabama,928,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITH CC/MCC,21,248556.95238,79125.571429,61001.904762
State,01,Alabama,935,NON-EXTENSIVE BURNS,30,36939.2,19445.833333,13662.666667
State,01,Alabama,947,SIGNS AND SYMPTOMS WITH MCC,99,45700.808081,9387.4949495,7290.010101
State,01,Alabama,948,SIGNS AND SYMPTOMS WITHOUT MCC,354,26248.299435,6412.7231638,4604.4152542
State,01,Alabama,951,OTHER FACTORS INFLUENCING HEALTH STATUS,54,12510.037037,4513.6296296,3739.1666667
State,01,Alabama,956,"LIMB REATTACHMENT, HIP AND FEMUR PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA",101,153431.42574,29941.485149,25774.910891
State,01,Alabama,957,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH MCC,36,315350.77778,62976.472222,54503.861111
State,01,Alabama,958,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH CC,32,161722,42339.15625,22691.03125
State,01,Alabama,963,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH MCC,41,110528.97561,21814.195122,18246.853659
State,01,Alabama,964,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH CC,54,63947.166667,12020.814815,9177.8148148
State,01,Alabama,974,HIV WITH MAJOR RELATED CONDITION WITH MCC,24,120933.75,26009.583333,22974.791667
State,01,Alabama,975,HIV WITH MAJOR RELATED CONDITION WITH CC,11,28336.454545,11950.727273,9318.7272727
State,01,Alabama,981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,340,185659.3,37174.573529,29847.344118
State,01,Alabama,982,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,153,104262.84314,18443.764706,15018.712418
State,01,Alabama,983,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,37,77464.513514,12412.405405,9829.2972973
State,01,Alabama,987,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,108,132085.03704,27677.509259,21168.925926
State,01,Alabama,988,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,100,72249.21,12442.09,9820.55
State,01,Alabama,989,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,17,43052.352941,8229.3529412,6534.2941176
State,02,Alaska,003,"ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NEC",15,959224.6,181473.13333,178041.26667
State,02,Alaska,004,"TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",14,587819.5,110432.21429,103510
State,02,Alaska,023,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,34,497040.70588,87253.617647,50270.470588
State,02,Alaska,024,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITHOUT MC,16,309038.25,50000.3125,31418.75
State,02,Alaska,025,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,53,255461.88679,48515.735849,43785.471698
State,02,Alaska,026,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,15,114166.26667,31988.066667,30379.466667
State,02,Alaska,027,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITHOUT CC/MCC,22,173355.5,25452.409091,21787.727273
State,02,Alaska,035,CAROTID ARTERY STENT PROCEDURES WITH CC,11,153349,23320.363636,17736.818182
State,02,Alaska,036,CAROTID ARTERY STENT PROCEDURES WITHOUT CC/MCC,32,132316.9375,20940.71875,14590.75
State,02,Alaska,039,EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,17,83226.411765,16046.647059,10804.235294
State,02,Alaska,056,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,26,212888.88462,30272.346154,23799.269231
State,02,Alaska,057,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,52,89097.903846,17693.615385,14928.403846
State,02,Alaska,061,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",11,220718.90909,36569,29901.272727
State,02,Alaska,062,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",26,129075.5,24147.961538,19732.153846
State,02,Alaska,064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,181,150328.47514,25911.734807,23144.60221
State,02,Alaska,065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,197,87797.020305,13579.837563,11672.426396
State,02,Alaska,066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,66,51559.439394,10507.045455,7340.4545455
State,02,Alaska,069,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,36,69377.416667,11440.555556,6868.6111111
State,02,Alaska,070,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,26,125553.46154,26759.346154,24083.923077
State,02,Alaska,071,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,24,88582.5,15096.583333,12171.5
State,02,Alaska,073,CRANIAL AND PERIPHERAL NERVE DISORDERS WITH MCC,13,175693.69231,17771,16179.307692
State,02,Alaska,074,CRANIAL AND PERIPHERAL NERVE DISORDERS WITHOUT MCC,28,79096.857143,14245.142857,10215.571429
State,02,Alaska,082,TRAUMATIC STUPOR AND COMA >1 HOUR WITH MCC,16,68606.4375,28676.5,27512.0625
State,02,Alaska,083,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,19,85857.842105,17057.947368,15854.947368
State,02,Alaska,085,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,18,196880.22222,32351.722222,21960.444444
State,02,Alaska,086,TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,19,98434.421053,16632.210526,10359.578947
State,02,Alaska,091,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,31,106180.77419,25550.677419,23416.225806
State,02,Alaska,092,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,41,97866.146341,19501.243902,16576.780488
State,02,Alaska,093,OTHER DISORDERS OF NERVOUS SYSTEM WITHOUT CC/MCC,11,73162,10968.454545,6432.4545455
State,02,Alaska,100,SEIZURES WITH MCC,59,109181.88136,23143.033898,21367.966102
State,02,Alaska,101,SEIZURES WITHOUT MCC,68,53948.75,11389.132353,10055.426471
State,02,Alaska,149,DYSEQUILIBRIUM,15,57531.466667,11373.533333,6743.2
State,02,Alaska,163,MAJOR CHEST PROCEDURES WITH MCC,27,310082.07407,52767.962963,47568.333333
State,02,Alaska,164,MAJOR CHEST PROCEDURES WITH CC,23,180616.34783,30822.652174,22792.478261
State,02,Alaska,166,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH MCC,19,164151.89474,45078.526316,33601.421053
State,02,Alaska,167,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,12,135368,19136.916667,17499.166667
State,02,Alaska,175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,53,83966.981132,15527.150943,14187.528302
State,02,Alaska,176,PULMONARY EMBOLISM WITHOUT MCC,25,45592.36,10289.64,8853.4
State,02,Alaska,177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,309,104815.42395,23940.249191,21899.067961
State,02,Alaska,178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,54,61638.185185,16871.185185,14783.277778
State,02,Alaska,179,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITHOUT CC/MCC,13,48678.769231,13029.076923,10132.076923
State,02,Alaska,180,RESPIRATORY NEOPLASMS WITH MCC,39,121332.46154,24069.974359,20262.641026
State,02,Alaska,181,RESPIRATORY NEOPLASMS WITH CC,15,56954.4,14647.866667,13519.333333
State,02,Alaska,183,MAJOR CHEST TRAUMA WITH MCC,19,108611.36842,24743,18581
State,02,Alaska,184,MAJOR CHEST TRAUMA WITH CC,25,85100.64,12628.4,10587.72
State,02,Alaska,186,PLEURAL EFFUSION WITH MCC,15,102103.73333,19368.066667,18247.666667
State,02,Alaska,189,PULMONARY EDEMA AND RESPIRATORY FAILURE,249,91578.606426,15420.305221,13031.337349
State,02,Alaska,190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,128,60978.9375,16349.007813,13913.53125
State,02,Alaska,191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,30,45298.633333,11819.8,10525.4
State,02,Alaska,192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,13,44186.538462,9458.5384615,8087.7692308
State,02,Alaska,193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,254,86924.889764,17222.397638,15011.066929
State,02,Alaska,194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,98,47119.602041,12656.714286,10877.857143
State,02,Alaska,196,INTERSTITIAL LUNG DISEASE WITH MCC,18,71272.5,22875.277778,21496.111111
State,02,Alaska,199,PNEUMOTHORAX WITH MCC,23,106438.95652,23832.695652,20252.478261
State,02,Alaska,200,PNEUMOTHORAX WITH CC,20,69191.25,13399.15,11952.4
State,02,Alaska,202,BRONCHITIS AND ASTHMA WITH CC/MCC,20,68987.75,11075.05,9851.5
State,02,Alaska,205,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,15,257947,30684.2,28594.266667
State,02,Alaska,207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,19,383917.68421,68887.842105,65327.842105
State,02,Alaska,208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,70,233618.12857,30250.328571,28639.828571
State,02,Alaska,216,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,14,792298.07143,145612.57143,113646.85714
State,02,Alaska,219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,29,426627.06897,76032.344828,74360.793103
State,02,Alaska,233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC,15,492827.46667,79239.4,66396.4
State,02,Alaska,234,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITHOUT MCC,25,347595.4,50121,44274.56
State,02,Alaska,235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,21,467059.61905,57044.571429,55299.666667
State,02,Alaska,236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,53,284494.86792,39570.132075,34937.830189
State,02,Alaska,240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,11,149848.27273,29617.818182,27888.909091
State,02,Alaska,242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,41,293370.39024,40819.804878,34182.219512
State,02,Alaska,243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,43,131358.72093,26549.674419,22004.488372
State,02,Alaska,244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,19,122844.52632,28731.842105,19617.947368
State,02,Alaska,246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,93,214576.32258,35321.580645,29497.139785
State,02,Alaska,247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,135,159570.74074,25542.585185,17834.8
State,02,Alaska,250,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT INTRALUMINAL DEVICE WITH MCC,11,243202,30256.090909,29128.727273
State,02,Alaska,251,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT INTRALUMINAL DEVICE WITHOUT MCC,12,146740,20658.666667,19302.833333
State,02,Alaska,252,OTHER VASCULAR PROCEDURES WITH MCC,41,309662.46341,42447.414634,38837.926829
State,02,Alaska,253,OTHER VASCULAR PROCEDURES WITH CC,32,146162,27105.4375,25683.0625
State,02,Alaska,254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC,16,91510.375,18875.625,17306
State,02,Alaska,264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,14,244011.78571,38234.642857,36468.428571
State,02,Alaska,266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,56,270902.41071,79600.589286,50986.017857
State,02,Alaska,267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,126,156478.90476,50476.944444,41576.912698
State,02,Alaska,269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,29,196605.10345,41398.344828,36927.034483
State,02,Alaska,270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,43,353875.88372,56482.116279,51541.093023
State,02,Alaska,271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,20,246270.3,37075.55,35762.65
State,02,Alaska,272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,12,161722.66667,30935.166667,24700
State,02,Alaska,273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,25,235454.08,36665.16,34636.16
State,02,Alaska,274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,73,238233.12329,30952.863014,27590.575342
State,02,Alaska,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",184,106315.97826,19476.059783,16594.119565
State,02,Alaska,281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",69,71879.623188,11192.391304,9850.5942029
State,02,Alaska,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",41,68129.463415,9889.7317073,7421.9756098
State,02,Alaska,283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",25,172283.8,23582.92,22266.8
State,02,Alaska,286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",59,133258.76271,26581.457627,19902.118644
State,02,Alaska,287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",42,84222.095238,14301.285714,10566.238095
State,02,Alaska,291,HEART FAILURE AND SHOCK WITH MCC,588,86337.146259,16969.653061,14484.634354
State,02,Alaska,292,HEART FAILURE AND SHOCK WITH CC,48,59807.145833,12618.333333,10753.458333
State,02,Alaska,299,PERIPHERAL VASCULAR DISORDERS WITH MCC,20,111179.95,18433.85,15780.75
State,02,Alaska,300,PERIPHERAL VASCULAR DISORDERS WITH CC,37,84903.054054,15548.864865,13147.837838
State,02,Alaska,304,HYPERTENSION WITH MCC,12,88462.166667,12253.416667,10097
State,02,Alaska,305,HYPERTENSION WITHOUT MCC,15,52445.4,8344.2,5981.5333333
State,02,Alaska,308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,71,80750.690141,15111.901408,13488.464789
State,02,Alaska,309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,81,59252.185185,11092.703704,7945.5432099
State,02,Alaska,310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,24,52781.125,7006.75,5561.5416667
State,02,Alaska,312,SYNCOPE AND COLLAPSE,66,63838.5,11129.69697,9035.0606061
State,02,Alaska,313,CHEST PAIN,11,39504.727273,9381.3636364,8498.8181818
State,02,Alaska,314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,80,126693.0375,27356.7125,25589.3625
State,02,Alaska,315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,30,63016.2,12590.833333,9345
State,02,Alaska,321,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ ARTERIES/,23,239955,33345.826087,31802.173913
State,02,Alaska,322,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITHOUT MCC,19,158817.05263,19489.842105,17797.736842
State,02,Alaska,326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",29,220126.06897,66624.206897,50888.724138
State,02,Alaska,327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",20,167032.15,27900.05,26320.3
State,02,Alaska,328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",22,101654.72727,17471.227273,15889.727273
State,02,Alaska,329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,71,298825.29577,62724.732394,59218.056338
State,02,Alaska,330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,119,135910.15966,32079.252101,27019.344538
State,02,Alaska,331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,89,113775.64045,24961.707865,17667.393258
State,02,Alaska,336,PERITONEAL ADHESIOLYSIS WITH CC,17,94423.529412,28278.352941,21416.588235
State,02,Alaska,354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,17,100449.41176,20406.705882,16289.529412
State,02,Alaska,355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,16,97874.6875,14523.3125,12755.625
State,02,Alaska,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,21,328326.7619,82605.095238,41435.714286
State,02,Alaska,368,MAJOR ESOPHAGEAL DISORDERS WITH MCC,13,124879.84615,18897.307692,17495.461538
State,02,Alaska,371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,18,84354.222222,20847.722222,20010.222222
State,02,Alaska,372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,29,75281.344828,13023.448276,9614.4137931
State,02,Alaska,374,DIGESTIVE MALIGNANCY WITH MCC,30,104216.3,24310.9,23142.5
State,02,Alaska,375,DIGESTIVE MALIGNANCY WITH CC,27,69830.407407,14265.703704,12786.740741
State,02,Alaska,377,GASTROINTESTINAL HEMORRHAGE WITH MCC,133,110575.45113,23927.759398,19925.924812
State,02,Alaska,378,GASTROINTESTINAL HEMORRHAGE WITH CC,168,59735.333333,12681.761905,10526.297619
State,02,Alaska,380,COMPLICATED PEPTIC ULCER WITH MCC,15,176363.13333,30609,21647
State,02,Alaska,386,INFLAMMATORY BOWEL DISEASE WITH CC,14,54067.714286,11632.5,9034.2857143
State,02,Alaska,388,GASTROINTESTINAL OBSTRUCTION WITH MCC,30,86010.5,18630.233333,17446.266667
State,02,Alaska,389,GASTROINTESTINAL OBSTRUCTION WITH CC,80,53359.625,10420.8,8287.2875
State,02,Alaska,390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,35,34578.142857,7687.2571429,5048.7428571
State,02,Alaska,391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",57,94270.736842,16030.614035,13868.508772
State,02,Alaska,392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",143,52784.503497,9742.2727273,8265.9090909
State,02,Alaska,393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,37,102235.51351,21947.27027,16792
State,02,Alaska,394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,65,68621.953846,11509.092308,10289.984615
State,02,Alaska,417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC,26,175486.57692,32935.576923,28895.346154
State,02,Alaska,418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,34,115897.88235,19746.617647,16920.088235
State,02,Alaska,419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC,17,75535.529412,16341.352941,14816.235294
State,02,Alaska,432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,47,107645.70213,23867.510638,20271.808511
State,02,Alaska,435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,24,112039.125,20428.875,18886.75
State,02,Alaska,436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,14,55467.071429,12210.928571,11043.285714
State,02,Alaska,438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,19,145731.21053,24087.052632,22618.684211
State,02,Alaska,439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,37,69250.405405,10699,9307.7297297
